textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,tokens
fa959f2dd3, unfortunately I`m not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,negative,night,70-100,Kiribati,119449.0,810.0,147.0,unfortunately drunk enough laughing loud money get drunk clot though imagine hata,"['unfortunately', 'drunk', 'enough', 'laughing', 'loud', 'money', 'get', 'drunk', 'alot', 'though', 'imagine', 'haha']"
78d89e7c64, Yeah prbly pickin up songs for SingStar. Haven`t checked the last few store updates. And dunno that Cranberries song.,neutral,morning,0-20,Kuwait,4270571.0,17820.0,240.0,yeah pray picking song singular checked last store update know cranberry song,"['yeah', 'prbly', 'pickin', 'song', 'singstar', 'checked', 'last', 'store', 'update', 'know', 'cranberry', 'song']"
127ee02f19,tonight was a very bad night,negative,noon,21-30,Kyrgyzstan,6524195.0,191800.0,34.0,tonight bad night,"['tonight', 'bad', 'night']"
f6c69d962e, Bristol`s is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.,neutral,night,31-45,Laos,7275560.0,230800.0,32.0,bristol is love branch sunday ruth chris good got sick,"['bristol', 'ish', 'love', 'brunch', 'sunday', 'ruth', 'chris', 'good', 'got', 'sick']"
4a653d8227,all mom`s in the world congratulations,positive,morning,46-60,Latvia,1886198.0,62200.0,30.0,mon world congratulation,"['mom', 'world', 'congratulation']"
35eb97a484," but better hurry, so you wouldn`t be labeled as copycats",positive,noon,60-70,Lebanon,6825445.0,10230.0,667.0,better hurry would labelled copycat,"['better', 'hurry', 'would', 'labeled', 'copycat']"
55441697a6,is SOOOOO hungry right now! Should`ve eaten before this wedding.,negative,night,70-100,Lesotho,2142249.0,30360.0,71.0,sooooo hungry right eaten wedding,"['sooooo', 'hungry', 'right', 'eaten', 'wedding']"
49a1fc4061, welcome to twitter my friend,positive,morning,0-20,Liberia,5057681.0,96320.0,53.0,welcome twitter friend,"['welcome', 'twitter', 'friend']"
2e49927901,at    Happy mother`s dayyy Deniseee <3,positive,noon,21-30,Libya,6871292.0,1759540.0,4.0,happy mother day deniseee,"['happy', 'mother', 'dayyy', 'deniseee']"
f85c7e5ead,"Ben & Jerry`s fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  ",negative,night,31-45,Liechtenstein,38128.0,160.0,238.0,ben merry fail got email free ice cream say click redeem coupon click get error message,"['ben', 'jerry', 'fail', 'got', 'email', 'free', 'ice', 'cream', 'say', 'click', 'redeem', 'coupon', 'click', 'get', 'error', 'message']"
6033018ee4,"has anyone else seen this? the  DM notification email says 'reply on we web.' i am all for cool accents, but it`s weird online",negative,morning,46-60,Lithuania,2722289.0,62700.0,43.0,anyone else seen direct message ratification email say reply web cool accent weird online,"['anyone', 'else', 'seen', 'direct', 'message', 'notification', 'email', 'say', 'reply', 'web', 'cool', 'accent', 'weird', 'online']"
0c35e093bd,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",positive,noon,60-70,Luxembourg,625978.0,2590.0,242.0,yayayyayayay toy story coming june though,"['yayayyayayay', 'toy', 'story', 'coming', 'june', 'though']"
7069dd2486, I`m straining to hear but it`s very hard from all the way over here.,negative,night,70-100,Madagascar,27691018.0,581795.0,48.0,straining hear hard way,"['straining', 'hear', 'hard', 'way']"
7a78bcf308, awwwh u stuck in traffic  booo!,negative,morning,0-20,Malawi,19129952.0,94280.0,203.0,stuck traffic book,"['stuck', 'traffic', 'booo']"
894e948ead," Fear not! You deserve alot, you care for animals. )) I`ll get some food, don`t worry!",positive,noon,21-30,Malaysia,32365999.0,328550.0,99.0,fear deserve clot care animal ill get food worry,"['fear', 'deserve', 'alot', 'care', 'animal', 'ill', 'get', 'food', 'worry']"
fa89412e2a,living it up at empire hotel...free bottle service. it ROCKS having connections,positive,night,31-45,Maldives,540544.0,300.0,1802.0,living empire hotelfree bottle service rock connection,"['living', 'empire', 'hotelfree', 'bottle', 'service', 'rock', 'connection']"
12b2075369,"Google Wave presentation: http://bit.ly/2ehfov  I`m not very impressed. It`s nice, but it`s not really for me",neutral,morning,46-60,Mali,20250833.0,1220190.0,17.0,goose wave presentation impressed nice really,"['google', 'wave', 'presentation', 'impressed', 'nice', 'really']"
0d77390e74," same to you bud. Kudos on your hardcore gym training, it`s a great lifechanging experience, keep it up!!!",positive,noon,60-70,Malta,441543.0,320.0,1380.0,bud buds hardware grm training great lifechanging experience keep,"['bud', 'kudos', 'hardcore', 'gym', 'training', 'great', 'lifechanging', 'experience', 'keep']"
8f3fc77f66,    - brief interruption- brb. goodnight if i don`t catch u again later. gotta ck something,positive,night,70-100,Marshall Islands,59190.0,180.0,329.0,brief interruption right back goodnight catch later got something,"['brief', 'interruption', 'right', 'back', 'goodnight', 'catch', 'later', 'got', 'something']"
df0f568747,I still miss him... And i dont think he`s coming back,negative,morning,0-20,Mauritania,4649658.0,1030700.0,5.0,still miss think he coming back,"['still', 'miss', 'think', 'he', 'coming', 'back']"
67a5d0a19c," dude, was that you in the new Star Trek Burger King commercial? Bud Light AND Burger King? So proud of u man.",positive,noon,21-30,Mauritius,1271768.0,2030.0,626.0,due new star tree burgher king commercial bud light burgher king proud man,"['dude', 'new', 'star', 'trek', 'burger', 'king', 'commercial', 'bud', 'light', 'burger', 'king', 'proud', 'man']"
0435d42f80,"MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I WANTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE`LL BLESS ME ABUNDANTLY",negative,night,31-45,Mexico,128932753.0,1943950.0,66.0,mad hell someone stole pink black leaped print pump wanted wear today god glory hell bless abundantly,"['mad', 'hell', 'someone', 'stole', 'pink', 'black', 'leapord', 'print', 'pump', 'wanted', 'wear', 'today', 'god', 'glory', 'hell', 'bless', 'abundantly']"
1e633e1874, you didnt include Taylor in the 'Follow Friday',neutral,morning,46-60,Micronesia,115023.0,700.0,164.0,include taylor follow friday,"['include', 'taylor', 'follow', 'friday']"
81950f02a4,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,positive,noon,60-70,Moldova,4033963.0,32850.0,123.0,got new silverstein ah amazing highly recommend,"['got', 'new', 'silverstein', 'aha', 'amazing', 'highly', 'recomend']"
0b8b37ba52,chris came over for exactly one hour  i moped around after he left and ended up falling asleep.,neutral,night,70-100,Monaco,39242.0,1.0,26337.0,chris came exactly one hour moved around left ended falling asleep,"['chris', 'came', 'exactly', 'one', 'hour', 'moped', 'around', 'left', 'ended', 'falling', 'asleep']"
aeb0593edf,i`m a bum today,neutral,morning,0-20,Mongolia,3278290.0,1553560.0,2.0,but today,"['bum', 'today']"
e09f5b6b95,went to the cd store to search for the cd. But,neutral,noon,21-30,Montenegro,628066.0,13450.0,47.0,went store search,"['went', 'store', 'search']"
f60dbc9737," A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success",positive,night,31-45,Morocco,36910560.0,446300.0,83.0,big welcome twitterlandz girl really wish could made battle show glad hear success,"['big', 'welcome', 'twitterlandz', 'grrl', 'really', 'wish', 'could', 'made', 'bettie', 'show', 'glad', 'hear', 'success']"
e0e9cb3902,<----------- is listening the **** out of Lamb of God,neutral,morning,46-60,Mozambique,31255435.0,786380.0,40.0,listening lamb god,"['listening', 'lamb', 'god']"
3ec9a1578c,Spilled chocolate milk in my car,negative,noon,60-70,Myanmar (formerly Burma),54409800.0,653290.0,83.0,spilled chocolate milk car,"['spilled', 'chocolate', 'milk', 'car']"
349251e2a4," my hubby.  promised job promotion so we didn`t move, signed a new lease n they withdrew the promotion...",neutral,night,70-100,Namibia,2540905.0,823000.0,3.0,hobby promised job promotion move signed new lease withdrew promotion,"['hubby', 'promised', 'job', 'promotion', 'move', 'signed', 'new', 'lease', 'withdrew', 'promotion']"
07c4438a0a, plus I just deposited tax return cheque but for first time in 7+ years it didn`t clear immediately,negative,morning,0-20,Nauru,10824.0,20.0,541.0,plus deposited tax return cheque first tear eye year clear immediately,"['plus', 'deposited', 'tax', 'return', 'cheque', 'first', 'tear', 'eye', 'year', 'clear', 'immediately']"
441e2a5a82,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,neutral,noon,21-30,Nepal,29136808.0,143350.0,203.0,love getting gift mail wonderful friend back home miss marble beach much little homesick today,"['love', 'getting', 'gift', 'mail', 'wonderful', 'friend', 'back', 'home', 'miss', 'myrtle', 'beach', 'much', 'little', 'homesick', 'today']"
09140327f6,tomorrow is going to be sooo awkward & embarassing. lights & sounds last night was awesome,neutral,night,31-45,Netherlands,17134872.0,33720.0,508.0,tomorrow going soon awkward embarrassing light sound last night awesome,"['tomorrow', 'going', 'sooo', 'awkward', 'embarassing', 'light', 'sound', 'last', 'night', 'awesome']"
2fadf73014,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",negative,morning,46-60,New Zealand,4822233.0,263310.0,18.0,still feeling weird engagement mon made thing worse even want still odd,"['still', 'feeling', 'weird', 'engagement', 'mom', 'made', 'thing', 'worse', 'even', 'want', 'still', 'odd']"
ef5ba215b6,"a band from Hawaii with a Sublime sound, so all you sublime haters can just move along  ? http://blip.fm/~5yy4n",neutral,noon,60-70,Nicaragua,6624554.0,120340.0,55.0,band hawaii sublime sound sublime later move along,"['band', 'hawaii', 'sublime', 'sound', 'sublime', 'hater', 'move', 'along']"
440e8fc447,Hockey was so fukinÃ¯Â¿Â½ good  **** you hole! xD,neutral,night,70-100,Niger,24206644.0,1266700.0,19.0,hockey skin good hole,"['hockey', 'fukin', 'good', 'hole']"
7eb1620dec, Shop smart.  Shop S Mart.,positive,morning,0-20,Nigeria,206139589.0,910770.0,226.0,shop smart shop mary,"['shop', 'smart', 'shop', 'mart']"
bdc7de6846," yes, that`s what I meant... I don`t have anything to turn it into Hirigana, though.",neutral,noon,21-30,North Korea,25778816.0,120410.0,214.0,yes meant anything turn hirigana though,"['yes', 'meant', 'anything', 'turn', 'hirigana', 'though']"
d2565af489, That is INCREDIBLY sweet!!!! What a good Hubby...,positive,night,31-45,North Macedonia,2083374.0,25220.0,83.0,incredibly sweet good hobby,"['incredibly', 'sweet', 'good', 'hubby']"
4ed4f2fce6, caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,negative,morning,46-60,Norway,5421241.0,365000.0,15.0,caught sweet got home tear eye last min it show but tonight miss,"['caught', 'tweet', 'got', 'home', 'tear', 'eye', 'last', 'min', 'itv', 'show', 'bgt', 'tonight', 'miss']"
ecc58c9428,off to lunch with all the people from aikido,neutral,noon,60-70,Oman,5106626.0,309500.0,16.0,lunch people aikido,"['lunch', 'people', 'aikido']"
915ce84b4b, Too bad I can`t come!  Enjoy urself tho.,neutral,night,70-100,Pakistan,220892340.0,770880.0,287.0,bad come enjoy herself though,"['bad', 'come', 'enjoy', 'urself', 'though']"
4d194d770c,Watching ET today!  <3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,neutral,morning,0-20,Palau,18094.0,460.0,39.0,watching today supposed clip new moon hating drag hell,"['watching', 'today', 'supposed', 'clip', 'new', 'moon', 'hating', 'drag', 'hell']"
eed1736183,Oh my god. I literally drove in rain that was so hard that i couldn`t see in front of me. I`m shaking,negative,noon,21-30,Palestine State,5101414.0,6020.0,847.0,god literally drove rain hard could see front shaking,"['god', 'literally', 'drove', 'rain', 'hard', 'could', 'see', 'front', 'shaking']"
13ca815d01, me to mi sausage,neutral,night,31-45,Panama,4314767.0,74340.0,58.0,sausage,['sausage']
48a90031bd,"got a sniffle, got the kids and hubby just left to work in Sydney for the weekend, boo hoo",neutral,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0,got snaffle got kid hobby left work sydney weekend too how,"['got', 'sniffle', 'got', 'kid', 'hubby', 'left', 'work', 'sydney', 'weekend', 'boo', 'hoo']"
1c14b45cee," house probably resembling your kind of heaven no?  maybe Ciaran`s angels have moved in with you, hence inability to locate!",neutral,noon,60-70,Paraguay,7132538.0,397300.0,18.0,house probably resembling kind heaven maybe ciarans angel moved hence inability locate,"['house', 'probably', 'resembling', 'kind', 'heaven', 'maybe', 'ciarans', 'angel', 'moved', 'hence', 'inability', 'locate']"
242de9277c, Good to hear... several of my peeps are working tonight...,positive,night,70-100,Peru,32971854.0,1280000.0,26.0,good hear several peep working tonight,"['good', 'hear', 'several', 'peep', 'working', 'tonight']"
b287d39fb3, I hope so too.  How are you?,positive,morning,0-20,Philippines,109581078.0,298170.0,368.0,hope,['hope']
986073590,"Actually, I think I`ll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",neutral,noon,21-30,Poland,37846611.0,306000.0,124.0,actually think ill upset lost data cake mania pretty far game,"['actually', 'think', 'ill', 'upset', 'lost', 'data', 'cake', 'mania', 'pretty', 'far', 'game']"
081ac56240,Boo....Up DLP is sold out for 8:30,neutral,night,31-45,Portugal,10196709.0,91590.0,111.0,group dip sold,"['booup', 'dlp', 'sold']"
095410237d,"Just saw Star Trek! It was AMAZING! Seriously, so good. The entire cast was excellent, Spock and Kirk especially.  I want to see it again.",positive,morning,46-60,Qatar,2881053.0,11610.0,248.0,saw star tree amazing seriously good entire cast excellent shock kirk especially want see,"['saw', 'star', 'trek', 'amazing', 'seriously', 'good', 'entire', 'cast', 'excellent', 'spock', 'kirk', 'especially', 'want', 'see']"
3cf6817f75, aww  but we miss you here in the USA.,negative,noon,60-70,Romania,19237691.0,230170.0,84.0,www miss us,"['aww', 'miss', 'usa']"
edd38781e4,Its seriously quiet and lonely here without Bunny,negative,night,70-100,Russia,145934462.0,16376870.0,9.0,seriously quiet lonely without funny,"['seriously', 'quiet', 'lonely', 'without', 'bunny']"
d664f99182,ROTC brought a climbing wall to work for coworkers to try and climb if they wanted.  I forgot my climbing shoes at home today.,neutral,morning,0-20,Rwanda,12952218.0,24670.0,525.0,roth brought climbing wall work workers try climb wanted forgot climbing shoe home today,"['rotc', 'brought', 'climbing', 'wall', 'work', 'coworkers', 'try', 'climb', 'wanted', 'forgot', 'climbing', 'shoe', 'home', 'today']"
e8ddfa3959,OK. break over. Back to the books. Have fun lovelies!  ? http://blip.fm/~5z8da,positive,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0,break back book fun lovely,"['break', 'back', 'book', 'fun', 'lovely']"
502aa24ca7,Downing a glass of ginger ale and then relishing an early evening in bed with 'Because I Said So' on Lifetime.,neutral,night,31-45,Saint Lucia,183627.0,610.0,301.0,owning glass ginger ale relishing early evening bed said lifetime,"['downing', 'glass', 'ginger', 'ale', 'relishing', 'early', 'evening', 'bed', 'said', 'lifetime']"
3861b033fb,Watching fireworks off the Bay bridge.,neutral,morning,46-60,Saint Vincent and the Grenadines,110940.0,390.0,284.0,watching fireworks bay bridge,"['watching', 'firework', 'bay', 'bridge']"
86a28f67e9,_x Yepp.  Do you Like Dylan or Cole Better?,neutral,noon,60-70,Samoa,198414.0,2830.0,70.0,yelp like plan come better,"['yepp', 'like', 'dylan', 'cole', 'better']"
83c92f835b,still freakin out about missing the game!!!  #jonasnewsongs,negative,night,70-100,San Marino,33931.0,60.0,566.0,still breaking missing game jonasnewsongs,"['still', 'freakin', 'missing', 'game', 'jonasnewsongs']"
8d138ab15b," yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here",neutral,morning,0-20,Sao Tome and Principe,219159.0,960.0,228.0,yeah still totally high soon notlooking forward aug sept,"['yeah', 'still', 'totally', 'high', 'soooo', 'notlooking', 'forward', 'aug', 'sept']"
